"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Bettingen BS","In Bettingen hat die Stimmbevölkerung die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 59,1 Prozent verworfen. Bettingen hat damit anders abgestimmt als der Kanton Basel-Stadt, der die Vorlage angenommen hat.","Bettingen (BS)","La population de Bettingen rejette à 59,1 pour cent des voix l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Bettingen a rejeté la réforme, contrairement à son canton.","Bettingen (BS)","A Bettingen gli abitanti si sono opposti alla modifica del diritto di locazione (disdetta per bisogno personale) con il 59,1 per cento di voti a sfavore. Bettingen ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Riehen BS","Die Gemeinde Riehen hat die Änderung des Mietrechts zur vereinfachten Kündigung wegen Eigenbedarfs mit 57,7 Prozent angenommen. Riehen hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Basel-Stadt.","Riehen (BS)","A Riehen, les habitants disent oui à  57,7 pour cent à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Le plus fort pourcentage de oui du canton de Bâle-Ville a été obtenu à Riehen.","Riehen (BS)","Nel comune di Riehen, i cittadini hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 57,7 per cento di voti favorevoli. Il maggior numero di ""sì"" nel canton Basilea Città è stato ottenuto a Riehen."
"Aesch BL","Ja zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf in Aesch BL. Die Gemeinde hat die Vorlage mit 66,6 Prozent der Stimmen angenommen. Aesch BL hat damit anders abgestimmt als der Kanton Basel-Landschaft, der die Vorlage abgelehnt hat.","Aesch (BL)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre passe la rampe avec 66,6 pour cent de oui à Aesch (BL). Aesch (BL) a approuvé la réforme, contrairement à son canton.","Aesch (BL)","La modifica del diritto di locazione (disdetta per bisogno personale) è stata accolta a Aesch BL, dove ha riscosso il 66,6 per cento di voti a favore. Aesch BL ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Allschwil BL","60,9 Prozent der Stimmbürgerinnen und Stimmbürger von Allschwil sagen Nein zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf. Allschwil hat damit gleich wie der Kanton Basel-Landschaft Nein gesagt zu dieser Vorlage.","Allschwil (BL)","Les habitants d'Allschwil s'opposent à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre par 60,9 pour cent des voix. Allschwil a rejeté la réforme, tout comme son canton.","Allschwil (BL)","Gli abitanti di Allschwil hanno respinto la modifica del diritto di locazione (disdetta per bisogno personale) con il 60,9 per cento di ""no"". Allschwil ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Arlesheim BL","Nein zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf in Arlesheim. Die Gemeinde hat die Vorlage mit 73,7 Prozent abgelehnt. Arlesheim hat damit gleich wie der Kanton Basel-Landschaft Nein gesagt zu dieser Vorlage.","Arlesheim (BL)","A Arlesheim, les citoyens rejettent à 73,7 pour cent l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Arlesheim a rejeté la réforme, tout comme son canton.","Arlesheim (BL)","Nel comune di Arlesheim, i cittadini hanno respinto la modifica del diritto di locazione (disdetta per bisogno personale) con il 73,7 per cento di voti contrari. Arlesheim ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Biel-Benken BL","79,2 Prozent der Stimmbürgerinnen und Stimmbürger von Biel-Benken haben die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf angenommen. Biel-Benken hat damit anders abgestimmt als der Kanton Basel-Landschaft, der die Vorlage abgelehnt hat.","Biel-Benken (BL)","Les habitants de Biel-Benken soutiennent à 79,2 pour cent l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Biel-Benken a approuvé la réforme, contrairement à son canton.","Biel-Benken (BL)","Gli elettori di Biel-Benken si sono mostrati favorevoli alla modifica del diritto di locazione (disdetta per bisogno personale), che ha ricevuto il 79,2 per cento di ""sì"". Biel-Benken ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Binningen BL","Die Gemeinde Binningen hat die Änderung des Mietrechts zur vereinfachten Kündigung wegen Eigenbedarfs mit 50,6 Prozent angenommen. Binningen hat damit anders abgestimmt als der Kanton Basel-Landschaft, der die Vorlage abgelehnt hat.","Binningen (BL)","A Binningen, les habitants disent oui à  50,6 pour cent à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Binningen a approuvé la réforme, contrairement à son canton.","Binningen (BL)","Nel comune di Binningen, i cittadini hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 50,6 per cento di voti favorevoli. Binningen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Birsfelden BL","Ja zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf in Birsfelden: Mit 66,2 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Birsfelden hat damit anders abgestimmt als der Kanton Basel-Landschaft, der die Vorlage abgelehnt hat.","Birsfelden (BL)","Birsfelden dit oui à 66,2 pour cent à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Birsfelden a approuvé la réforme, contrairement à son canton.","Birsfelden (BL)","Gli abitanti di Birsfelden hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 66,2 per cento di ""sì"". Birsfelden ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Bottmingen BL","In Bottmingen hat die Stimmbevölkerung die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 64,3 Prozent verworfen. Bottmingen hat damit gleich wie der Kanton Basel-Landschaft Nein gesagt zu dieser Vorlage.","Bottmingen (BL)","La population de Bottmingen rejette à 64,3 pour cent des voix l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Bottmingen a rejeté la réforme, tout comme son canton.","Bottmingen (BL)","A Bottmingen gli abitanti si sono opposti alla modifica del diritto di locazione (disdetta per bisogno personale) con il 64,3 per cento di voti a sfavore. Bottmingen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Ettingen BL","In Ettingen hat die Stimmbevölkerung der Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 89,8 Prozent angenommen. Ettingen hat damit anders abgestimmt als der Kanton Basel-Landschaft, der die Vorlage abgelehnt hat.","Ettingen (BL)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre est approuvé à Ettingen par 89,8 pour cent des votants. Ettingen a approuvé la réforme, contrairement à son canton.","Ettingen (BL)","A Ettingen gli abitanti hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 89,8 per cento di ""sì"". Ettingen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Münchenstein BL","Nein zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf in Münchenstein. Die Gemeinde hat die Vorlage mit 53,2 Prozent abgelehnt. Münchenstein hat damit gleich wie der Kanton Basel-Landschaft Nein gesagt zu dieser Vorlage.","Münchenstein (BL)","A Münchenstein, les citoyens rejettent à 53,2 pour cent l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Münchenstein a rejeté la réforme, tout comme son canton.","Münchenstein (BL)","Nel comune di Münchenstein, i cittadini hanno respinto la modifica del diritto di locazione (disdetta per bisogno personale) con il 53,2 per cento di voti contrari. Münchenstein ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Muttenz BL","56,7 Prozent der Stimmbürgerinnen und Stimmbürger von Muttenz haben die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf angenommen. Muttenz hat damit anders abgestimmt als der Kanton Basel-Landschaft, der die Vorlage abgelehnt hat.","Muttenz (BL)","Les habitants de Muttenz soutiennent à 56,7 pour cent l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Muttenz a approuvé la réforme, contrairement à son canton.","Muttenz (BL)","Gli elettori di Muttenz si sono mostrati favorevoli alla modifica del diritto di locazione (disdetta per bisogno personale), che ha ricevuto il 56,7 per cento di ""sì"". Muttenz ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Oberwil BL","In Oberwil BL hat die Stimmbevölkerung der Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 66,7 Prozent angenommen. Oberwil BL hat damit anders abgestimmt als der Kanton Basel-Landschaft, der die Vorlage abgelehnt hat.","Oberwil (BL)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre est approuvé à Oberwil (BL) par 66,7 pour cent des votants. Oberwil (BL) a approuvé la réforme, contrairement à son canton.","Oberwil (BL)","A Oberwil BL gli abitanti hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 66,7 per cento di ""sì"". Oberwil BL ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Pfeffingen BL","Keine Mehrheit für die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf in Pfeffingen: Mit 8'627 Nein-Stimmen zu 3'528 Ja-Stimmen oder 71 Prozent hat die Gemeinde die Vorlage verworfen. Pfeffingen hat damit gleich wie der Kanton Basel-Landschaft Nein gesagt zu dieser Vorlage.","Pfeffingen (BL)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre n'a pas convaincu à Pfeffingen. Les citoyens de la commune ont refusé le texte à 71 pour cent. Pfeffingen a rejeté la réforme, tout comme son canton.","Pfeffingen (BL)","Il 71 per cento degli elettori di Pfeffingen ha respinto la modifica del diritto di locazione (disdetta per bisogno personale). Pfeffingen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Reinach BL","Die Gemeinde Reinach BL hat die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf mit 53,6 Prozent Ja-Stimmen angenommen. Reinach BL hat damit anders abgestimmt als der Kanton Basel-Landschaft, der die Vorlage abgelehnt hat.","Reinach (BL)","La population de Reinach (BL) approuve à 53,6 pour cent l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Reinach (BL) a approuvé la réforme, contrairement à son canton.","Reinach (BL)","I cittadini di Reinach BL hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 53,6 per cento di voti a favore. Reinach BL ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Schönenbuch BL","In Schönenbuch hat die Stimmbevölkerung die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 83,6 Prozent verworfen. Schönenbuch hat damit gleich wie der Kanton Basel-Landschaft Nein gesagt zu dieser Vorlage.","Schönenbuch (BL)","La population de Schönenbuch rejette à 83,6 pour cent des voix l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Schönenbuch a rejeté la réforme, tout comme son canton.","Schönenbuch (BL)","A Schönenbuch gli abitanti si sono opposti alla modifica del diritto di locazione (disdetta per bisogno personale) con il 83,6 per cento di voti a sfavore. Schönenbuch ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Therwil BL","55,7 Prozent der Stimmbürgerinnen und Stimmbürger von Therwil sagen Nein zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf. Therwil hat damit gleich wie der Kanton Basel-Landschaft Nein gesagt zu dieser Vorlage.","Therwil (BL)","Les habitants de Therwil s'opposent à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre par 55,7 pour cent des voix. Therwil a rejeté la réforme, tout comme son canton.","Therwil (BL)","Gli abitanti di Therwil hanno respinto la modifica del diritto di locazione (disdetta per bisogno personale) con il 55,7 per cento di ""no"". Therwil ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Blauen BL","Die Gemeinde Blauen hat die Änderung des Mietrechts zur vereinfachten Kündigung wegen Eigenbedarfs mit 56,4 Prozent angenommen. Blauen hat damit anders abgestimmt als der Kanton Basel-Landschaft, der die Vorlage abgelehnt hat.","Blauen (BL)","A Blauen, les habitants disent oui à  56,4 pour cent à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Blauen a approuvé la réforme, contrairement à son canton.","Blauen (BL)","Nel comune di Blauen, i cittadini hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 56,4 per cento di voti favorevoli. Blauen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Brislach BL","Keine Mehrheit für die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf in Brislach: Mit 5'473 Nein-Stimmen zu 296 Ja-Stimmen oder 94,9 Prozent hat die Gemeinde die Vorlage verworfen. Brislach hat damit gleich wie der Kanton Basel-Landschaft Nein gesagt zu dieser Vorlage.","Brislach (BL)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre n'a pas convaincu à Brislach. Les citoyens de la commune ont refusé le texte à 94,9 pour cent. Brislach a rejeté la réforme, tout comme son canton.","Brislach (BL)","Il 94,9 per cento degli elettori di Brislach ha respinto la modifica del diritto di locazione (disdetta per bisogno personale). Brislach ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Burg im Leimental BL","Die Gemeinde Burg im Leimental hat die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf mit 74,5 Prozent Ja-Stimmen angenommen. Burg im Leimental hat damit anders abgestimmt als der Kanton Basel-Landschaft, der die Vorlage abgelehnt hat.","Burg im Leimental (BL)","La population de Burg im Leimental approuve à 74,5 pour cent l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Burg im Leimental a approuvé la réforme, contrairement à son canton.","Burg im Leimental (BL)","I cittadini di Burg im Leimental hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 74,5 per cento di voti a favore. Burg im Leimental ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
