"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Dottikon AG","Nein zum Bundesbeschluss über den Ausbau der Autobahnen in Dottikon: Mit 9'689 Nein- zu 8'237 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 54 Prozent. Dottikon hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Dottikon (AG)","C'est non à la réforme en faveur de l'extension des autoroutes à Dottikon. Les habitants ont refusé le texte à 54 pour cent. Dottikon a rejeté l'arrêté, tout comme son canton.","Dottikon (AG)","Gli elettori di Dottikon si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stato respinto con il 54 per cento di voti contrari. Dottikon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Eggenwil AG","59,4 Prozent der Stimmbürgerinnen und Stimmbürger von Eggenwil haben den Bundesbeschluss über den Ausbau der Autobahnen angenommen. Eggenwil hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage abgelehnt hat.","Eggenwil (AG)","Les habitants d'Eggenwil soutiennent à 59,4 pour cent la réforme en faveur de l'extension des autoroutes. Eggenwil a approuvé l'arrêté, contrairement à son canton.","Eggenwil (AG)","Gli elettori di Eggenwil si sono mostrati favorevoli al potenziamento delle strade nazionali, che ha ricevuto il 59,4 per cento di ""sì"". Eggenwil ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Fischbach-Göslikon AG","Die Gemeinde Fischbach-Göslikon hat den Bundesbeschluss über den Ausbau der Autobahnen mit 76 Prozent angenommen. Fischbach-Göslikon hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage abgelehnt hat.","Fischbach-Göslikon (AG)","A Fischbach-Göslikon, les habitants disent oui à  76 pour cent à la réforme favorable à l'extension des projets autoroutiers. Fischbach-Göslikon a approuvé l'arrêté, contrairement à son canton.","Fischbach-Göslikon (AG)","Nel comune di Fischbach-Göslikon, i cittadini hanno accolto il potenziamento delle strade nazionali con il 76 per cento di voti favorevoli. Fischbach-Göslikon ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Hägglingen AG","Ja zum Bundesbeschluss über den Ausbau der Autobahnen in Hägglingen: Mit 55 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Hägglingen hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage abgelehnt hat.","Hägglingen (AG)","Hägglingen dit oui à 55 pour cent à de la réforme en faveur de l'extension des autoroutes. Hägglingen a approuvé l'arrêté, contrairement à son canton.","Hägglingen (AG)","Gli abitanti di Hägglingen hanno accolto il potenziamento delle strade nazionali con il 55 per cento di ""sì"". Hägglingen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Jonen AG","Die Gemeinde Jonen hat den Bundesbeschluss über den Ausbau der Autobahnen mit 58,9 Prozent angenommen. Jonen hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage abgelehnt hat.","Jonen (AG)","A Jonen, les habitants disent oui à  58,9 pour cent à la réforme favorable à l'extension des projets autoroutiers. Jonen a approuvé l'arrêté, contrairement à son canton.","Jonen (AG)","Nel comune di Jonen, i cittadini hanno accolto il potenziamento delle strade nazionali con il 58,9 per cento di voti favorevoli. Jonen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Niederwil AG","Keine Mehrheit für den Bundesbeschluss über den Ausbau der Autobahnen in Niederwil AG: Mit 9'920 Nein-Stimmen zu 6'750 Ja-Stimmen oder 59,5 Prozent hat die Gemeinde die Vorlage verworfen. Niederwil AG hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Niederwil (AG)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Niederwil (AG). Les citoyens de la commune ont refusé le texte à 59,5 pour cent. Niederwil (AG) a rejeté l'arrêté, tout comme son canton.","Niederwil (AG)","Il 59,5 per cento degli elettori di Niederwil AG ha respinto il potenziamento delle strade nazionali. Niederwil AG ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Oberlunkhofen AG","Ja zum Bundesbeschluss über den Ausbau der Autobahnen in Oberlunkhofen: Mit 50,5 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Oberlunkhofen hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage abgelehnt hat.","Oberlunkhofen (AG)","Oberlunkhofen dit oui à 50,5 pour cent à de la réforme en faveur de l'extension des autoroutes. Oberlunkhofen a approuvé l'arrêté, contrairement à son canton.","Oberlunkhofen (AG)","Gli abitanti di Oberlunkhofen hanno accolto il potenziamento delle strade nazionali con il 50,5 per cento di ""sì"". Oberlunkhofen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Oberwil-Lieli AG","Die Gemeinde Oberwil-Lieli hat den Bundesbeschluss über den Ausbau der Autobahnen mit 69,9 Prozent Ja-Stimmen angenommen. Oberwil-Lieli hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage abgelehnt hat.","Oberwil-Lieli (AG)","La population d'Oberwil-Lieli approuve à 69,9 pour cent la réforme en faveur de l'extension des autoroutes. Oberwil-Lieli a approuvé l'arrêté, contrairement à son canton.","Oberwil-Lieli (AG)","I cittadini di Oberwil-Lieli hanno accolto il potenziamento delle strade nazionali con il 69,9 per cento di voti a favore. Oberwil-Lieli ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Rudolfstetten-Friedlisberg AG","59,2 Prozent der Stimmbürgerinnen und Stimmbürger von Rudolfstetten-Friedlisberg sagen Nein zum Bundesbeschluss über den Ausbau der Autobahnen. Rudolfstetten-Friedlisberg hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Rudolfstetten-Friedlisberg (AG)","Les habitants de Rudolfstetten-Friedlisberg s'opposent à la réforme en faveur de l'extension des autoroutes par 59,2 pour cent des voix. Rudolfstetten-Friedlisberg a rejeté l'arrêté, tout comme son canton.","Rudolfstetten-Friedlisberg (AG)","Gli abitanti di Rudolfstetten-Friedlisberg hanno respinto il potenziamento delle strade nazionali con il 59,2 per cento di ""no"". Rudolfstetten-Friedlisberg ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Sarmenstorf AG","Nein zum Bundesbeschluss über den Ausbau der Autobahnen in Sarmenstorf: Mit 7'872 Nein- zu 2'053 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 79,3 Prozent. Sarmenstorf hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Sarmenstorf (AG)","C'est non à la réforme en faveur de l'extension des autoroutes à Sarmenstorf. Les habitants ont refusé le texte à 79,3 pour cent. Sarmenstorf a rejeté l'arrêté, tout comme son canton.","Sarmenstorf (AG)","Gli elettori di Sarmenstorf si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stato respinto con il 79,3 per cento di voti contrari. Sarmenstorf ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Tägerig AG","Nein zum Bundesbeschluss über den Ausbau der Autobahnen in Tägerig. Die Gemeinde hat die Vorlage mit 69 Prozent abgelehnt. Tägerig hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Tägerig (AG)","A Tägerig, les citoyens rejettent à 69 pour cent la réforme en faveur de l'extension des autoroutes. Tägerig a rejeté l'arrêté, tout comme son canton.","Tägerig (AG)","Nel comune di Tägerig, i cittadini hanno respinto il potenziamento delle strade nazionali con il 69 per cento di voti contrari. Tägerig ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Uezwil AG","Die Gemeinde Uezwil hat den Bundesbeschluss über den Ausbau der Autobahnen mit 66,9 Prozent Ja-Stimmen angenommen. Uezwil hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage abgelehnt hat.","Uezwil (AG)","La population d'Uezwil approuve à 66,9 pour cent la réforme en faveur de l'extension des autoroutes. Uezwil a approuvé l'arrêté, contrairement à son canton.","Uezwil (AG)","I cittadini di Uezwil hanno accolto il potenziamento delle strade nazionali con il 66,9 per cento di voti a favore. Uezwil ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Unterlunkhofen AG","Keine Mehrheit für den Bundesbeschluss über den Ausbau der Autobahnen in Unterlunkhofen: Mit 9'977 Nein-Stimmen zu 2'546 Ja-Stimmen oder 79,7 Prozent hat die Gemeinde die Vorlage verworfen. Unterlunkhofen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Unterlunkhofen (AG)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Unterlunkhofen. Les citoyens de la commune ont refusé le texte à 79,7 pour cent. Unterlunkhofen a rejeté l'arrêté, tout comme son canton.","Unterlunkhofen (AG)","Il 79,7 per cento degli elettori di Unterlunkhofen ha respinto il potenziamento delle strade nazionali. Unterlunkhofen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Villmergen AG","50,6 Prozent der Abstimmenden in der Gemeinde Villmergen haben Ja gesagt zum Bundesbeschluss über den Ausbau der Autobahnen. Villmergen hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage abgelehnt hat.","Villmergen (AG)","Les habitants de Villmergen acceptent avec 50,6 pour cent de oui la réforme en faveur de l'extension des autoroutes. Villmergen a approuvé l'arrêté, contrairement à son canton.","Villmergen (AG)","Il 50,6 per cento degli elettori di Villmergen ha accolto il potenziamento delle strade nazionali. Villmergen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Widen AG","61,2 Prozent der Stimmbürgerinnen und Stimmbürger von Widen sagen Nein zum Bundesbeschluss über den Ausbau der Autobahnen. Widen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Widen (AG)","Les habitants de Widen s'opposent à la réforme en faveur de l'extension des autoroutes par 61,2 pour cent des voix. Widen a rejeté l'arrêté, tout comme son canton.","Widen (AG)","Gli abitanti di Widen hanno respinto il potenziamento delle strade nazionali con il 61,2 per cento di ""no"". Widen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Wohlen AG","Die Gemeinde Wohlen AG hat den Bundesbeschluss über den Ausbau der Autobahnen mit 59,8 Prozent angenommen. Wohlen AG hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage abgelehnt hat.","Wohlen (AG)","A Wohlen (AG), les habitants disent oui à  59,8 pour cent à la réforme favorable à l'extension des projets autoroutiers. Wohlen (AG) a approuvé l'arrêté, contrairement à son canton.","Wohlen (AG)","Nel comune di Wohlen AG, i cittadini hanno accolto il potenziamento delle strade nazionali con il 59,8 per cento di voti favorevoli. Wohlen AG ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Zufikon AG","In Zufikon hat die Stimmbevölkerung dem Bundesbeschluss über den Ausbau der Autobahnen zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 52,6 Prozent angenommen. Zufikon hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage abgelehnt hat.","Zufikon (AG)","L'extension du réseau des autoroutes est approuvée à Zufikon par 52,6 pour cent des votants. Zufikon a approuvé l'arrêté, contrairement à son canton.","Zufikon (AG)","A Zufikon gli abitanti hanno accolto il potenziamento delle strade nazionali con il 52,6 per cento di ""sì"". Zufikon ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Islisberg AG","68,3 Prozent der Stimmbürgerinnen und Stimmbürger von Islisberg sagen Nein zum Bundesbeschluss über den Ausbau der Autobahnen. Islisberg hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Islisberg (AG)","Les habitants d'Islisberg s'opposent à la réforme en faveur de l'extension des autoroutes par 68,3 pour cent des voix. Islisberg a rejeté l'arrêté, tout comme son canton.","Islisberg (AG)","Gli abitanti di Islisberg hanno respinto il potenziamento delle strade nazionali con il 68,3 per cento di ""no"". Islisberg ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Auenstein AG","Nein zum Bundesbeschluss über den Ausbau der Autobahnen in Auenstein. Die Gemeinde hat die Vorlage mit 70,9 Prozent abgelehnt. Auenstein hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Auenstein (AG)","A Auenstein, les citoyens rejettent à 70,9 pour cent la réforme en faveur de l'extension des autoroutes. Auenstein a rejeté l'arrêté, tout comme son canton.","Auenstein (AG)","Nel comune di Auenstein, i cittadini hanno respinto il potenziamento delle strade nazionali con il 70,9 per cento di voti contrari. Auenstein ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Birr AG","65,3 Prozent der Stimmbürgerinnen und Stimmbürger von Birr sagen Nein zum Bundesbeschluss über den Ausbau der Autobahnen. Birr hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Birr (AG)","Les habitants de Birr s'opposent à la réforme en faveur de l'extension des autoroutes par 65,3 pour cent des voix. Birr a rejeté l'arrêté, tout comme son canton.","Birr (AG)","Gli abitanti di Birr hanno respinto il potenziamento delle strade nazionali con il 65,3 per cento di ""no"". Birr ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Birrhard AG","In Birrhard hat die Stimmbevölkerung den Bundesbeschluss über den Ausbau der Autobahnen abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 88,1 Prozent verworfen. Birrhard hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Birrhard (AG)","La population de Birrhard rejette à 88,1 pour cent des voix la réforme en faveur de l'extension des autoroutes. Birrhard a rejeté l'arrêté, tout comme son canton.","Birrhard (AG)","A Birrhard gli abitanti si sono opposti al potenziamento delle strade nazionali con il 88,1 per cento di voti a sfavore. Birrhard ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Brugg AG","In Brugg hat der Bundesbeschluss über den Ausbau der Autobahnen keine Mehrheit gefunden. Auf 98,2 Prozent der abgegebenen Stimmzettel stand ein Nein. Brugg hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Brugg (AG)","La réforme en faveur de l'extension des autoroutes est refusée à 98,2 pour cent à Brugg. Brugg a rejeté l'arrêté, tout comme son canton.","Brugg (AG)","I cittadini di Brugg hanno respinto il potenziamento delle strade nazionali con il 98,2 per cento di voti contrari. Brugg ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Habsburg AG","In Habsburg hat die Stimmbevölkerung dem Bundesbeschluss über den Ausbau der Autobahnen zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 71,5 Prozent angenommen. Habsburg hat damit anders abgestimmt als der Kanton Aargau, der die Vorlage abgelehnt hat.","Habsburg (AG)","L'extension du réseau des autoroutes est approuvée à Habsburg par 71,5 pour cent des votants. Habsburg a approuvé l'arrêté, contrairement à son canton.","Habsburg (AG)","A Habsburg gli abitanti hanno accolto il potenziamento delle strade nazionali con il 71,5 per cento di ""sì"". Habsburg ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Hausen AG","Nein zum Bundesbeschluss über den Ausbau der Autobahnen in Hausen AG. Die Gemeinde hat die Vorlage mit 86,4 Prozent abgelehnt. Hausen AG hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Hausen (AG)","A Hausen (AG), les citoyens rejettent à 86,4 pour cent la réforme en faveur de l'extension des autoroutes. Hausen (AG) a rejeté l'arrêté, tout comme son canton.","Hausen (AG)","Nel comune di Hausen AG, i cittadini hanno respinto il potenziamento delle strade nazionali con il 86,4 per cento di voti contrari. Hausen AG ha respinto il testo, risultato che si è confermato anche a livello cantonale."
