"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Fulenbach SO","53,3 Prozent der Stimmbürgerinnen und Stimmbürger in Fulenbach haben Ja gesagt zur Pensionskassenreform. Fulenbach hat damit anders abgestimmt als der Kanton Solothurn, der die Vorlage abgelehnt hat.","Fulenbach (SO)","Les habitants de Fulenbach acceptent à 53,3 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Fulenbach a approuvé la réforme, contrairement à son canton.","Fulenbach (SO)","Il 53,3 per cento degli elettori di Fulenbach ha accolto la modifica del diritto di locazione (sublocazione). Fulenbach ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Gretzenbach SO","Gretzenbach hat die Änderung des Mietrechts bei Untermiete angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 52,9 Prozent zu. Gretzenbach hat damit anders abgestimmt als der Kanton Solothurn, der die Vorlage abgelehnt hat.","Gretzenbach (SO)","L'assouplissement du droit du bail dans le domaine de la sous-location passe la rampe avec 52,9 pour cent de oui à Gretzenbach. Gretzenbach a approuvé la réforme, contrairement à son canton.","Gretzenbach (SO)","La modifica del diritto di locazione (sublocazione) è stata accolta a Gretzenbach, dove ha riscosso il 52,9 per cento di voti a favore. Gretzenbach ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Gunzgen SO","Ja zur Änderung des Mietrechts bei Untermiete in Gunzgen. Die Gemeinde hat Vorlage mit 52,4 Prozent der Stimmen angenommen. Gunzgen hat damit anders abgestimmt als der Kanton Solothurn, der die Vorlage abgelehnt hat.","Gunzgen (SO)","Les habitants de Gunzgen soutiennent à 52,4 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Gunzgen a approuvé la réforme, contrairement à son canton.","Gunzgen (SO)","Gli elettori di Gunzgen si sono mostrati favorevoli alla modifica del diritto di locazione (sublocazione), che ha ricevuto il 52,4 per cento di ""sì"". Gunzgen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Hägendorf SO","Die Änderung des Mietrechts bei Untermiete ist in Hägendorf mit 56,4 Prozent der Stimmen angenommen worden. Hägendorf hat damit anders abgestimmt als der Kanton Solothurn, der die Vorlage abgelehnt hat.","Hägendorf (SO)","L'assouplissement du droit du bail dans le domaine de la sous-location est approuvé par 56,4 pour cent des votants à Hägendorf. Hägendorf a approuvé la réforme, contrairement à son canton.","Hägendorf (SO)","A Hägendorf gli abitanti hanno accolto la modifica del diritto di locazione (sublocazione) con il 56,4 per cento di ""sì"". Hägendorf ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Kappel SO","Die Änderung des Mietrechts bei Untermiete ist in Kappel SO mit 51,9 Prozent der Stimmen angenommen worden. Kappel SO hat damit anders abgestimmt als der Kanton Solothurn, der die Vorlage abgelehnt hat.","Kappel (SO)","L'assouplissement du droit du bail dans le domaine de la sous-location est approuvé par 51,9 pour cent des votants à Kappel (SO). Kappel (SO) a approuvé la réforme, contrairement à son canton.","Kappel (SO)","A Kappel SO gli abitanti hanno accolto la modifica del diritto di locazione (sublocazione) con il 51,9 per cento di ""sì"". Kappel SO ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Olten SO","Olten ist gegen die Änderung des Mietrechts bei Untermiete: Die Gemeinde hat die Vorlage mit 62,7 Prozent Nein verworfen. Olten hat damit gleich wie der Kanton Solothurn Nein gesagt zu dieser Vorlage.","Olten (SO)","L'assouplissement du droit du bail dans le domaine de la sous-location est refusé à 62,7 pour cent à Olten. Olten a rejeté la réforme, tout comme son canton.","Olten (SO)","I cittadini di Olten hanno respinto la modifica del diritto di locazione (sublocazione) con il 62,7 per cento di voti contrari. Olten ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Rickenbach SO","Rickenbach SO hat die Änderung des Mietrechts bei Untermiete angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 52,9 Prozent zu. Rickenbach SO hat damit anders abgestimmt als der Kanton Solothurn, der die Vorlage abgelehnt hat.","Rickenbach (SO)","L'assouplissement du droit du bail dans le domaine de la sous-location passe la rampe avec 52,9 pour cent de oui à Rickenbach (SO). Rickenbach (SO) a approuvé la réforme, contrairement à son canton.","Rickenbach (SO)","La modifica del diritto di locazione (sublocazione) è stata accolta a Rickenbach SO, dove ha riscosso il 52,9 per cento di voti a favore. Rickenbach SO ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Schönenwerd SO","51,7 Prozent der Stimmbürgerinnen und Stimmbürger von Schönenwerd haben sich gegen die Änderung des Mietrechts bei Untermiete ausgesprochen. Schönenwerd hat damit gleich wie der Kanton Solothurn Nein gesagt zu dieser Vorlage.","Schönenwerd (SO)","A Schönenwerd, les citoyens rejettent à 51,7 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Schönenwerd a rejeté la réforme, tout comme son canton.","Schönenwerd (SO)","Nel comune di Schönenwerd, i cittadini hanno respinto la modifica del diritto di locazione (sublocazione) con il 51,7 per cento di voti contrari. Schönenwerd ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Starrkirch-Wil SO","Starrkirch-Wil ist gegen die Änderung des Mietrechts bei Untermiete: Die Gemeinde hat die Vorlage mit 50,6 Prozent Nein verworfen. Starrkirch-Wil hat damit gleich wie der Kanton Solothurn Nein gesagt zu dieser Vorlage.","Starrkirch-Wil (SO)","L'assouplissement du droit du bail dans le domaine de la sous-location est refusé à 50,6 pour cent à Starrkirch-Wil. Starrkirch-Wil a rejeté la réforme, tout comme son canton.","Starrkirch-Wil (SO)","I cittadini di Starrkirch-Wil hanno respinto la modifica del diritto di locazione (sublocazione) con il 50,6 per cento di voti contrari. Starrkirch-Wil ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Walterswil SO","Walterswil SO hat die Änderung des Mietrechts bei Untermiete angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 57 Prozent zu. Walterswil SO hat damit anders abgestimmt als der Kanton Solothurn, der die Vorlage abgelehnt hat.","Walterswil (SO)","L'assouplissement du droit du bail dans le domaine de la sous-location passe la rampe avec 57 pour cent de oui à Walterswil (SO). Walterswil (SO) a approuvé la réforme, contrairement à son canton.","Walterswil (SO)","La modifica del diritto di locazione (sublocazione) è stata accolta a Walterswil SO, dove ha riscosso il 57 per cento di voti a favore. Walterswil SO ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Wangen bei Olten SO","Ja zur Änderung des Mietrechts bei Untermiete in Wangen bei Olten. Die Gemeinde hat Vorlage mit 51,4 Prozent der Stimmen angenommen. Wangen bei Olten hat damit anders abgestimmt als der Kanton Solothurn, der die Vorlage abgelehnt hat.","Wangen bei Olten (SO)","Les habitants de Wangen bei Olten soutiennent à 51,4 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Wangen bei Olten a approuvé la réforme, contrairement à son canton.","Wangen bei Olten (SO)","Gli elettori di Wangen bei Olten si sono mostrati favorevoli alla modifica del diritto di locazione (sublocazione), che ha ricevuto il 51,4 per cento di ""sì"". Wangen bei Olten ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Solothurn SO","In Solothurn ist die Änderung des Mietrechts bei Untermiete mit 63,2 Prozent gescheitert. Solothurn hat damit gleich wie der Kanton Solothurn Nein gesagt zu dieser Vorlage.","Soleure (SO)","L'assouplissement du droit du bail dans le domaine de la sous-location n'a pas convaincu à Soleure. Les citoyens de la commune ont refusé le texte à 63,2 pour cent. Soleure a rejeté la réforme, tout comme son canton.","Soletta (SO)","Il 63,2 per cento degli elettori di Soletta ha respinto la modifica del diritto di locazione (sublocazione). Soletta ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Bärschwil SO","51,5 Prozent der Stimmbürgerinnen und Stimmbürger von Bärschwil haben sich gegen die Änderung des Mietrechts bei Untermiete ausgesprochen. Bärschwil hat damit gleich wie der Kanton Solothurn Nein gesagt zu dieser Vorlage.","Bärschwil (SO)","A Bärschwil, les citoyens rejettent à 51,5 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Bärschwil a rejeté la réforme, tout comme son canton.","Bärschwil (SO)","Nel comune di Bärschwil, i cittadini hanno respinto la modifica del diritto di locazione (sublocazione) con il 51,5 per cento di voti contrari. Bärschwil ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Beinwil SO","Beinwil SO hat die Änderung des Mietrechts bei Untermiete mit 43 Nein- zu 38 Ja-Stimmen verworfen. Beinwil SO hat damit gleich wie der Kanton Solothurn Nein gesagt zu dieser Vorlage.","Beinwil (SO)","Les habitants de la petite commune de Beinwil (SO) ont refusé d'assouplir le droit du bail dans le domaine de la sous-location. Ils ont dit non à cet objet par 43 voix contre 38. Beinwil (SO) a rejeté la réforme, tout comme son canton.","Beinwil (SO)","La modifica del diritto di locazione (sublocazione) non ha passato la prova delle urne a Beinwil SO, dove è stata respinta con 43 voti contro i 38 a favore. Beinwil SO ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Breitenbach SO","Die Änderung des Mietrechts bei Untermiete ist in Breitenbach mit 50,8 Prozent der Stimmen angenommen worden. Breitenbach hat damit anders abgestimmt als der Kanton Solothurn, der die Vorlage abgelehnt hat.","Breitenbach (SO)","L'assouplissement du droit du bail dans le domaine de la sous-location est approuvé par 50,8 pour cent des votants à Breitenbach. Breitenbach a approuvé la réforme, contrairement à son canton.","Breitenbach (SO)","A Breitenbach gli abitanti hanno accolto la modifica del diritto di locazione (sublocazione) con il 50,8 per cento di ""sì"". Breitenbach ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Büsserach SO","Die Änderung des Mietrechts bei Untermiete ist in Büsserach mit 55,6 Prozent der Stimmen angenommen worden. Büsserach hat damit anders abgestimmt als der Kanton Solothurn, der die Vorlage abgelehnt hat.","Büsserach (SO)","L'assouplissement du droit du bail dans le domaine de la sous-location est approuvé par 55,6 pour cent des votants à Büsserach. Büsserach a approuvé la réforme, contrairement à son canton.","Büsserach (SO)","A Büsserach gli abitanti hanno accolto la modifica del diritto di locazione (sublocazione) con il 55,6 per cento di ""sì"". Büsserach ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Erschwil SO","Ja zur Änderung des Mietrechts bei Untermiete in Erschwil. Die Gemeinde hat Vorlage mit 55,6 Prozent der Stimmen angenommen. Erschwil hat damit anders abgestimmt als der Kanton Solothurn, der die Vorlage abgelehnt hat.","Erschwil (SO)","Les habitants d'Erschwil soutiennent à 55,6 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Erschwil a approuvé la réforme, contrairement à son canton.","Erschwil (SO)","Gli elettori di Erschwil si sono mostrati favorevoli alla modifica del diritto di locazione (sublocazione), che ha ricevuto il 55,6 per cento di ""sì"". Erschwil ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Fehren SO","Mit 92 Ja zu 86 Nein hat sich Fehren für die Änderung des Mietrechts bei Untermiete ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 51,7 Prozent. Fehren hat damit anders abgestimmt als der Kanton Solothurn, der die Vorlage abgelehnt hat.","Fehren (SO)","Fehren dit oui à 51,7 pour cent à l'assouplissement du droit du bail dans le domaine de la sous-location. Fehren a approuvé la réforme, contrairement à son canton.","Fehren (SO)","Gli abitanti di Fehren hanno accolto la modifica del diritto di locazione (sublocazione) con il 51,7 per cento di ""sì"". Fehren ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Grindel SO","51,1 der Stimmbürgerinnen und Stimmbürger von Grindel haben die Änderung des Mietrechts bei Untermiete abgelehnt. Grindel hat damit gleich wie der Kanton Solothurn Nein gesagt zu dieser Vorlage.","Grindel (SO)","Les habitants de Grindel s'opposent à l'assouplissement du droit du bail dans le domaine de la sous-location par 51,1 pour cent des voix. Grindel a rejeté la réforme, tout comme son canton.","Grindel (SO)","Gli abitanti di Grindel hanno respinto la modifica del diritto di locazione (sublocazione) con il 51,1 per cento di ""no"". Grindel ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Himmelried SO","58,9 Prozent der Stimmbürgerinnen und Stimmbürger von Himmelried haben sich für die Änderung des Mietrechts bei Untermiete ausgesprochen. Himmelried hat damit anders abgestimmt als der Kanton Solothurn, der die Vorlage abgelehnt hat.","Himmelried (SO)","A Himmelried, les habitants disent oui à  58,9 pour cent à l'assouplissement du droit du bail dans le domaine de la sous-location. Himmelried a approuvé la réforme, contrairement à son canton.","Himmelried (SO)","Nel comune di Himmelried, i cittadini hanno accolto la modifica del diritto di locazione (sublocazione) con il 58,9 per cento di voti favorevoli. Himmelried ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Kleinlützel SO","Kleinlützel ist gegen die Änderung des Mietrechts bei Untermiete: Die Gemeinde hat die Vorlage mit 62,4 Prozent Nein verworfen. Kleinlützel hat damit gleich wie der Kanton Solothurn Nein gesagt zu dieser Vorlage.","Kleinlützel (SO)","L'assouplissement du droit du bail dans le domaine de la sous-location est refusé à 62,4 pour cent à Kleinlützel. Kleinlützel a rejeté la réforme, tout comme son canton.","Kleinlützel (SO)","I cittadini di Kleinlützel hanno respinto la modifica del diritto di locazione (sublocazione) con il 62,4 per cento di voti contrari. Kleinlützel ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Meltingen SO","Die Änderung des Mietrechts bei Untermiete ist in Meltingen mit 57,4 Prozent der Stimmen angenommen worden. Meltingen hat damit anders abgestimmt als der Kanton Solothurn, der die Vorlage abgelehnt hat.","Meltingen (SO)","L'assouplissement du droit du bail dans le domaine de la sous-location est approuvé par 57,4 pour cent des votants à Meltingen. Meltingen a approuvé la réforme, contrairement à son canton.","Meltingen (SO)","A Meltingen gli abitanti hanno accolto la modifica del diritto di locazione (sublocazione) con il 57,4 per cento di ""sì"". Meltingen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
