"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Rehetobel AR","Die einheitliche Finanzierung der Leistungen im Gesundheitswesen ist in Rehetobel mit 90,1 Prozent der Stimmen angenommen worden. Rehetobel hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Appenzell Ausserrhoden.","Rehetobel (AR)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée est approuvé à Rehetobel par 90,1 pour cent des votants. Le plus fort pourcentage de oui du canton d'Appenzell Rhodes-Extérieures a été obtenu à Rehetobel.","Rehetobel (AR)","A Rehetobel gli abitanti hanno accolto il finanziamento uniforme delle prestazioni con il 90,1 per cento di ""sì"". Il maggior numero di ""sì"" nel canton Appenzello Esterno è stato ottenuto a Rehetobel."
"Reute AR","55,9 Prozent der Stimmbürgerinnen und Stimmbürger von Reute AR haben sich für die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Reute AR hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","Reute (AR)","A Reute (AR), les habitants disent oui à  55,9 pour cent au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Reute (AR) a approuvé la réforme, contrairement à son canton.","Reute (AR)","Nel comune di Reute AR, i cittadini hanno accolto il finanziamento uniforme delle prestazioni con il 55,9 per cento di voti favorevoli. Reute AR ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Wald AR","Keine Mehrheit für die einheitliche Finanzierung der Leistungen im Gesundheitswesen in Wald AR: Die Vorlage ist mit 80,3 Prozent gescheitert. Wald AR hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","Wald (AR)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée n'a pas convaincu à Wald (AR). Les citoyens de la commune ont refusé le texte à 80,3 pour cent. Wald (AR) a rejeté la réforme, tout comme son canton.","Wald (AR)","Il 80,3 per cento degli elettori di Wald AR ha respinto il finanziamento uniforme delle prestazioni. Wald AR ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Walzenhausen AR","85,1 Prozent der Stimmbürgerinnen und Stimmbürger von Walzenhausen haben sich für die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Walzenhausen hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","Walzenhausen (AR)","A Walzenhausen, les habitants disent oui à  85,1 pour cent au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Walzenhausen a approuvé la réforme, contrairement à son canton.","Walzenhausen (AR)","Nel comune di Walzenhausen, i cittadini hanno accolto il finanziamento uniforme delle prestazioni con il 85,1 per cento di voti favorevoli. Walzenhausen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Wolfhalden AR","In Wolfhalden hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen keine Mehrheit gefunden: 85,6 Prozent haben die Vorlage abgelehnt. Wolfhalden hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Appenzell Ausserrhoden.","Wolfhalden (AR)","C'est non au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée à Wolfhalden. Les habitants ont refusé le texte à 85,6 pour cent. Le plus fort pourcentage de non du canton d'Appenzell Rhodes-Extérieures a été obtenu à Wolfhalden.","Wolfhalden (AR)","Gli elettori di Wolfhalden si sono mostrati scettici nei confronti del finanziamento uniforme delle prestazioni, che è stato respinto con il 85,6 per cento di voti contrari. Il maggior numero di ""no"" nel canton Appenzello Esterno è stato ottenuto a Wolfhalden."
"Appenzell AI","62,4 der Stimmbürgerinnen und Stimmbürger von Appenzell haben die einheitliche Finanzierung der Leistungen im Gesundheitswesen abgelehnt. Appenzell hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Appenzell Innerrhoden.","Appenzell (AI)","Les habitants d'Appenzell s'opposent au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée par 62,4 pour cent des voix. Le plus fort pourcentage de non du canton d'Appenzell Rhodes-Intérieures a été obtenu à Appenzell.","Appenzello (AI)","Gli abitanti di Appenzello hanno respinto il finanziamento uniforme delle prestazioni con il 62,4 per cento di ""no"". Il maggior numero di ""no"" nel canton Appenzello Interno è stato ottenuto a Appenzello."
"Gonten AI","77,6 Prozent der Stimmbürgerinnen und Stimmbürger in Gonten haben Ja gesagt zur einheitliche Finanzierung der Leistungen im Gesundheitswesen. Gonten hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Appenzell Innerrhoden.","Gonten (AI)","Les habitants de Gonten acceptent avec 77,6 pour cent de oui le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Le plus fort pourcentage de oui du canton d'Appenzell Rhodes-Intérieures a été obtenu à Gonten.","Gonten (AI)","Il 77,6 per cento degli elettori di Gonten ha accolto il finanziamento uniforme delle prestazioni. Il maggior numero di ""sì"" nel canton Appenzello Interno è stato ottenuto a Gonten."
"Schlatt-Haslen AI","Die einheitliche Finanzierung der Leistungen im Gesundheitswesen ist in Schlatt-Haslen mit 65,8 Prozent der Stimmen angenommen worden. Schlatt-Haslen hat damit anders abgestimmt als der Kanton Appenzell Innerrhoden, der die Vorlage abgelehnt hat.","Schlatt-Haslen (AI)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée est approuvé à Schlatt-Haslen par 65,8 pour cent des votants. Schlatt-Haslen a approuvé la réforme, contrairement à son canton.","Schlatt-Haslen (AI)","A Schlatt-Haslen gli abitanti hanno accolto il finanziamento uniforme delle prestazioni con il 65,8 per cento di ""sì"". Schlatt-Haslen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Oberegg AI","Mit 6'234 Nein zu 4'087 Ja haben die Stimmbürgerinnen und Stimmbürger von Oberegg die einheitliche Finanzierung der Leistungen im Gesundheitswesen abgelehnt. Das sind 60,4 Prozent. Oberegg hat damit gleich wie der Kanton Appenzell Innerrhoden Nein gesagt zu dieser Vorlage.","Oberegg (AI)","La population d'Oberegg rejette à 60,4 pour cent des voix le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Oberegg a rejeté la réforme, tout comme son canton.","Oberegg (AI)","A Oberegg gli abitanti si sono opposti al finanziamento uniforme delle prestazioni con il 60,4 per cento di voti a sfavore. Oberegg ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Schwende-Rüti AI","Schwende-Rüti hat der einheitlichen Finanzierung der Leistungen im Gesundheitswesen mit 7'678 Ja- zu 3'514 Nein-Stimmen zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 68,6 Prozent. Schwende-Rüti hat damit anders abgestimmt als der Kanton Appenzell Innerrhoden, der die Vorlage abgelehnt hat.","Schwende-Rüti (AI)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée passe la rampe avec 68,6 pour cent de oui à Schwende-Rüti. Schwende-Rüti a approuvé la réforme, contrairement à son canton.","Schwende-Rüti (AI)","Il finanziamento uniforme delle prestazioni è stato accolto a Schwende-Rüti, dove ha riscosso il 68,6 per cento di voti a favore. Schwende-Rüti ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Häggenschwil SG","Häggenschwil hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen mit 89,4 Prozent Nein-Stimmen verworfen. Häggenschwil hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Häggenschwil (SG)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée n'a pas trouvé grâce aux yeux des citoyens de Häggenschwil. Ils ont refusé le texte à 89,4 pour cent. Häggenschwil a rejeté la réforme, tout comme son canton.","Häggenschwil (SG)","Il finanziamento uniforme delle prestazioni è stato respinto a Häggenschwil, dove ha riscosso il 89,4 per cento di ""no"". Häggenschwil ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Muolen SG","Muolen hat schweizweit den zweithöchsten Nein-Anteil bei der Abstimmung über die einheitliche Finanzierung der Leistungen im Gesundheitswesen: 99,9 Prozent haben die Vorlage abgelehnt. Muolen hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton St. Gallen.","Muolen (SG)","Muolen se classe au deuxième rang des plus forts refus du financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. La commune dit non à 99,9 pour cent. Le plus fort pourcentage de non du canton de Saint-Gall a été obtenu à Muolen.","Muolen (SG)","Muolen si è posizionato secondo nella graduatoria dei comuni in cui il finanziamento uniforme delle prestazioni è stato respinto maggiormente. È stato bocciato con il 99,9 per cento di ""no"". Il maggior numero di ""no"" nel canton San Gallo è stato ottenuto a Muolen."
"St. Gallen SG","54,2 der Stimmbürgerinnen und Stimmbürger von St. Gallen haben die einheitliche Finanzierung der Leistungen im Gesundheitswesen abgelehnt. St. Gallen hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Saint-Gall (SG)","Les habitants de Saint-Gall s'opposent au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée par 54,2 pour cent des voix. Saint-Gall a rejeté la réforme, tout comme son canton.","San Gallo (SG)","Gli abitanti di San Gallo hanno respinto il finanziamento uniforme delle prestazioni con il 54,2 per cento di ""no"". San Gallo ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Wittenbach SG","Wittenbach hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen mit 89,3 Prozent Nein-Stimmen verworfen. Wittenbach hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Wittenbach (SG)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée n'a pas trouvé grâce aux yeux des citoyens de Wittenbach. Ils ont refusé le texte à 89,3 pour cent. Wittenbach a rejeté la réforme, tout comme son canton.","Wittenbach (SG)","Il finanziamento uniforme delle prestazioni è stato respinto a Wittenbach, dove ha riscosso il 89,3 per cento di ""no"". Wittenbach ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Berg SG","Mit 71,8 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Berg SG die einheitliche Finanzierung der Leistungen im Gesundheitswesen befürwortet. Berg SG hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","Berg (SG)","La population de Berg (SG) approuve à 71,8 pour cent le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Berg (SG) a approuvé la réforme, contrairement à son canton.","Berg (SG)","I cittadini di Berg SG hanno accolto il finanziamento uniforme delle prestazioni con il 71,8 per cento di voti a favore. Berg SG ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Eggersriet SG","In Eggersriet hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen keine Mehrheit gefunden: 60,6 Prozent haben die Vorlage abgelehnt. Eggersriet hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Eggersriet (SG)","C'est non au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée à Eggersriet. Les habitants ont refusé le texte à 60,6 pour cent. Eggersriet a rejeté la réforme, tout comme son canton.","Eggersriet (SG)","Gli elettori di Eggersriet si sono mostrati scettici nei confronti del finanziamento uniforme delle prestazioni, che è stato respinto con il 60,6 per cento di voti contrari. Eggersriet ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Goldach SG","Keine Mehrheit für die einheitliche Finanzierung der Leistungen im Gesundheitswesen in Goldach: Die Vorlage ist mit 74,4 Prozent gescheitert. Goldach hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Goldach (SG)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée n'a pas convaincu à Goldach. Les citoyens de la commune ont refusé le texte à 74,4 pour cent. Goldach a rejeté la réforme, tout comme son canton.","Goldach (SG)","Il 74,4 per cento degli elettori di Goldach ha respinto il finanziamento uniforme delle prestazioni. Goldach ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Mörschwil SG","75,8 der Stimmbürgerinnen und Stimmbürger von Mörschwil haben die einheitliche Finanzierung der Leistungen im Gesundheitswesen abgelehnt. Mörschwil hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Mörschwil (SG)","Les habitants de Mörschwil s'opposent au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée par 75,8 pour cent des voix. Mörschwil a rejeté la réforme, tout comme son canton.","Mörschwil (SG)","Gli abitanti di Mörschwil hanno respinto il finanziamento uniforme delle prestazioni con il 75,8 per cento di ""no"". Mörschwil ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Rorschach SG","68,4 Prozent der Stimmbürgerinnen und Stimmbürger in Rorschach haben Ja gesagt zur einheitliche Finanzierung der Leistungen im Gesundheitswesen. Rorschach hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","Rorschach (SG)","Les habitants de Rorschach acceptent avec 68,4 pour cent de oui le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Rorschach a approuvé la réforme, contrairement à son canton.","Rorschach (SG)","Il 68,4 per cento degli elettori di Rorschach ha accolto il finanziamento uniforme delle prestazioni. Rorschach ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
